event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,V2_encounters,V2_escaped,V5_incident,V5_matched,V5_expected_PDE_sum,SD_detected,SD_orphan,npe_left,npe_right
0,16631.0,1.6626135491080916,0.020905927125180763,1.6417076219829108,16468,4280,9733.0,5827.0,5830.731922864025,5906.0,79.0,203,2077
1,17908.0,1.7860996978331385,0.022122492880695302,1.7639772049524431,17768,4545,10375.0,6099.0,6221.2151228009,6172.0,73.0,221,2192
2,19088.0,1.9115822583106792,0.023922324730792918,1.8876599335798863,18901,4961,11049.0,6632.0,6628.702893441649,6736.0,104.0,280,2361
3,18146.0,1.8049923323031758,0.022790945124958085,1.7822013871782176,18001,4853,10506.0,6267.0,6304.6734116249945,6343.0,76.0,221,2209
4,17452.0,1.7378194717988102,0.02212215252647239,1.715697319272338,17290,4493,10236.0,6112.0,6140.186067765621,6204.0,92.0,225,2173
5,17133.0,1.7173874759880678,0.02152796114002385,1.695859514848044,16989,4529,10005.0,5998.0,5999.899011129161,6072.0,74.0,222,2099
6,16548.0,1.6483176912766337,0.02080193856861861,1.627515752708015,16408,4299,9551.0,5717.0,5726.997212460259,5790.0,73.0,196,2029
7,18333.0,1.8303595607639858,0.023057044495688423,1.8073025162682974,18165,4767,10673.0,6340.0,6387.406780137847,6437.0,97.0,236,2234
8,17774.0,1.7906068850772756,0.022452662735549075,1.7681542223417266,17604,4607,10315.0,6246.0,6187.903466761199,6338.0,92.0,221,2229
9,18880.0,1.8823442590666375,0.023931337762468616,1.858412921304169,18694,5062,10931.0,6595.0,6562.275459934653,6691.0,96.0,245,2273
10,14796.0,1.4789090320583163,0.018538490721000264,1.460370541337316,14664,3848,8650.0,5135.0,5175.313698132782,5205.0,70.0,191,1784
11,16162.0,1.6243412553688645,0.020437560676287443,1.603903694692577,16025,4236,9436.0,5619.0,5645.901031578075,5692.0,73.0,230,2008
12,17180.0,1.7221163738336236,0.021808906197255087,1.7003074676363685,17043,4443,10176.0,6131.0,6095.673243639754,6201.0,70.0,226,2102
13,20459.0,2.045434033102961,0.02538350540020502,2.020050527702756,20267,5319,11874.0,7095.0,7134.725538212796,7202.0,107.0,265,2478
14,16607.0,1.657595126394234,0.0209403257669114,1.6366548006273225,16446,4329,9803.0,5842.0,5878.169983715883,5924.0,82.0,230,2063
15,16860.0,1.6903756802590977,0.021266338829632615,1.669109341429465,16708,4372,9815.0,5925.0,5881.536201914759,5998.0,73.0,212,2070
16,18143.0,1.8196251781494814,0.02286578807270243,1.796759390076779,17995,4659,10530.0,6337.0,6311.255274206446,6409.0,72.0,231,2269
17,19022.0,1.932988186216051,0.02406978076168228,1.9089184054543686,18842,4898,11086.0,6695.0,6655.462216285681,6794.0,99.0,261,2374
18,17169.0,1.7006697318108257,0.021551639182695693,1.67911809262813,17034,4410,10043.0,5988.0,6011.204596274138,6059.0,71.0,225,2109
19,15909.0,1.5685026819360388,0.020132800083216877,1.548369881852822,15775,4153,9425.0,5618.0,5646.431030301833,5689.0,71.0,199,1963
20,16318.0,1.6225356278687968,0.020341302349956205,1.6021943255188407,16169,4284,9446.0,5665.0,5651.097202465381,5748.0,83.0,234,2000
21,21165.0,2.1101683190140164,0.026554733405645767,2.0836135856083704,20984,5520,12324.0,7324.0,7379.145286251832,7413.0,89.0,266,2548
22,22791.0,2.2658179852943947,0.027905425313647658,2.2379125599807472,22575,5998,13078.0,7764.0,7855.847361849165,7886.0,122.0,272,2743
23,19534.0,1.9431940143977315,0.024619010682559485,1.918575003715172,19364,5089,11295.0,6793.0,6777.608358346113,6890.0,97.0,236,2400
24,15482.0,1.5562930817503842,0.019773870898251878,1.5365192108521324,15339,4064,9068.0,5444.0,5430.361547592987,5515.0,71.0,192,1923
25,16795.0,1.6893207536614048,0.021038244671301033,1.6682825089901037,16663,4325,9802.0,5834.0,5876.894525408204,5910.0,76.0,227,1996
26,21536.0,2.1735187260016486,0.02679579032225693,2.1467229356793918,21340,5577,12403.0,7462.0,7445.399062440516,7567.0,105.0,260,2606
27,20900.0,2.0761989769941716,0.026362196899142248,2.0498367800950295,20722,5379,12142.0,7326.0,7290.029662607297,7432.0,106.0,278,2530
28,24086.0,2.401967575649321,0.030777120626660208,2.371190455022661,23839,6130,14079.0,8575.0,8453.855960470899,8704.0,129.0,308,3031
29,17982.0,1.7613700234968472,0.023112358803457283,1.73825766469339,17812,4640,10566.0,6393.0,6335.045464836406,6483.0,90.0,209,2256
30,15725.0,1.5702628070631552,0.019741364458572448,1.5505214426045828,15587,4088,9175.0,5490.0,5498.147349066397,5558.0,68.0,186,1906
31,18782.0,1.8499640073403951,0.023463783564027885,1.8265002237763672,18605,4938,10728.0,6468.0,6436.727191309929,6578.0,110.0,247,2291
32,21412.0,2.1085915227375276,0.026458323220915916,2.0821331995166115,21215,5613,12325.0,7375.0,7400.505179342228,7484.0,109.0,259,2556
33,20967.0,2.1083027009885624,0.025935566627009826,2.0823671343615526,20787,5555,12050.0,7140.0,7225.6323639229195,7237.0,97.0,275,2423
34,20453.0,2.0325615274448148,0.025383727432920753,2.007177800011894,20261,5192,11724.0,6966.0,7034.890252247989,7065.0,99.0,250,2382
35,18300.0,1.8385130490418413,0.022770478844719798,1.8157425701971215,18133,4806,10583.0,6325.0,6344.79279200255,6419.0,94.0,227,2242
36,21361.0,2.1574160563492724,0.026836793846721163,2.1305792625025513,21172,5553,12447.0,7484.0,7465.394960250591,7602.0,118.0,245,2575
37,18534.0,1.8514803443445687,0.023357047712609075,1.8281232966319596,18349,4979,10768.0,6500.0,6456.242168394251,6613.0,113.0,248,2287
38,21151.0,2.0952015562287327,0.026309756358113428,2.0688917998706193,20984,5643,12222.0,7336.0,7342.620996175812,7440.0,104.0,271,2545
39,19809.0,1.9736019764437691,0.024608866422674323,1.9489931100210949,19622,5081,11411.0,6860.0,6848.377715553895,6960.0,100.0,241,2326
40,30517.0,3.059111790522028,0.038351898996657065,3.020759891525371,30248,7896,17636.0,10694.0,10593.120017066274,10841.0,147.0,385,3755
41,17244.0,1.749103549356496,0.02152177787477256,1.7275817714817234,17092,4466,10071.0,6019.0,6032.182548408609,6107.0,88.0,210,2163
42,16363.0,1.6272440326809117,0.020581676218327835,1.606662356462584,16206,4205,9616.0,5735.0,5758.533354178831,5820.0,85.0,207,2041
43,24006.0,2.3929329158689296,0.03018561509973509,2.3627473007691946,23811,6333,13828.0,8401.0,8299.724053484024,8505.0,104.0,294,2963
44,16291.0,1.6162465548584313,0.02067765398619601,1.5955689008722354,16149,4245,9540.0,5793.0,5705.669922632059,5873.0,80.0,220,2050
45,19329.0,1.9121859173563596,0.023891890775156455,1.8882940265812032,19178,4980,11266.0,6703.0,6760.815935210267,6793.0,90.0,221,2391
46,16959.0,1.7018803503882418,0.021458548177085254,1.6804218022111566,16812,4427,9931.0,5949.0,5950.143429859743,6034.0,85.0,229,2090
47,17245.0,1.7288692453603443,0.021403732064983548,1.7074655132953607,17086,4573,10002.0,5902.0,5990.95927710903,5985.0,83.0,223,2074
48,17383.0,1.7414282544875268,0.02186259725443076,1.719565657233096,17251,4549,10019.0,6070.0,5999.383763046477,6137.0,67.0,211,2141
49,16896.0,1.6760409257686688,0.02124002027316601,1.6548009054955028,16730,4463,9800.0,5880.0,5864.82522501263,5970.0,90.0,216,2099
