face,outcome,cos_bin_low,cos_bin_high,count
+Z,NON_ESCAPE,0.0,0.0005,82
+Z,NON_ESCAPE,0.0005,0.001,253
+Z,NON_ESCAPE,0.001,0.0015,448
+Z,NON_ESCAPE,0.0015,0.002,625
+Z,NON_ESCAPE,0.002,0.0025,832
+Z,NON_ESCAPE,0.0025,0.003,969
+Z,NON_ESCAPE,0.003,0.0035,1188
+Z,NON_ESCAPE,0.0035,0.004,1419
+Z,NON_ESCAPE,0.004,0.0045,1553
+Z,NON_ESCAPE,0.0045,0.005,1667
+Z,NON_ESCAPE,0.005,0.0055,1915
+Z,NON_ESCAPE,0.0055,0.006,2117
+Z,NON_ESCAPE,0.006,0.0065,2314
+Z,NON_ESCAPE,0.0065,0.007,2518
+Z,NON_ESCAPE,0.007,0.0075,2619
+Z,NON_ESCAPE,0.0075,0.008,2908
+Z,NON_ESCAPE,0.008,0.0085,3051
+Z,NON_ESCAPE,0.0085,0.009,3220
+Z,NON_ESCAPE,0.009,0.0095,3391
+Z,NON_ESCAPE,0.0095,0.01,3571
+Z,NON_ESCAPE,0.01,0.0105,3782
+Z,NON_ESCAPE,0.0105,0.011,3960
+Z,NON_ESCAPE,0.011,0.0115,4193
+Z,NON_ESCAPE,0.0115,0.012,4292
+Z,NON_ESCAPE,0.012,0.0125,4549
+Z,NON_ESCAPE,0.0125,0.013,4630
+Z,NON_ESCAPE,0.013,0.0135,4893
+Z,NON_ESCAPE,0.0135,0.014,5126
+Z,NON_ESCAPE,0.014,0.0145,5209
+Z,NON_ESCAPE,0.0145,0.015,5410
+Z,NON_ESCAPE,0.015,0.0155,5561
+Z,NON_ESCAPE,0.0155,0.016,5807
+Z,NON_ESCAPE,0.016,0.0165,5878
+Z,NON_ESCAPE,0.0165,0.017,6039
+Z,NON_ESCAPE,0.017,0.0175,6261
+Z,NON_ESCAPE,0.0175,0.018,6226
+Z,NON_ESCAPE,0.018,0.0185,6653
+Z,NON_ESCAPE,0.0185,0.019,6693
+Z,NON_ESCAPE,0.019,0.0195,6724
+Z,NON_ESCAPE,0.0195,0.02,6900
+Z,NON_ESCAPE,0.02,0.0205,7199
+Z,NON_ESCAPE,0.0205,0.021,7298
+Z,NON_ESCAPE,0.021,0.0215,7539
+Z,NON_ESCAPE,0.0215,0.022,7692
+Z,NON_ESCAPE,0.022,0.0225,7687
+Z,NON_ESCAPE,0.0225,0.023,7948
+Z,NON_ESCAPE,0.023,0.0235,8000
+Z,NON_ESCAPE,0.0235,0.024,8106
+Z,NON_ESCAPE,0.024,0.0245,8477
+Z,NON_ESCAPE,0.0245,0.025,8418
+Z,NON_ESCAPE,0.025,0.0255,8726
+Z,NON_ESCAPE,0.0255,0.026,8775
+Z,NON_ESCAPE,0.026,0.0265,9033
+Z,NON_ESCAPE,0.0265,0.027,9033
+Z,NON_ESCAPE,0.027,0.0275,9222
+Z,NON_ESCAPE,0.0275,0.028,9566
+Z,NON_ESCAPE,0.028,0.0285,9309
+Z,NON_ESCAPE,0.0285,0.029,9704
+Z,NON_ESCAPE,0.029,0.0295,9637
+Z,NON_ESCAPE,0.0295,0.03,9797
+Z,NON_ESCAPE,0.03,0.0305,10107
+Z,NON_ESCAPE,0.0305,0.031,10158
+Z,NON_ESCAPE,0.031,0.0315,10184
+Z,NON_ESCAPE,0.0315,0.032,10443
+Z,NON_ESCAPE,0.032,0.0325,10620
+Z,NON_ESCAPE,0.0325,0.033,10383
+Z,NON_ESCAPE,0.033,0.0335,10813
+Z,NON_ESCAPE,0.0335,0.034,10906
+Z,NON_ESCAPE,0.034,0.0345,11237
+Z,NON_ESCAPE,0.0345,0.035,11360
+Z,NON_ESCAPE,0.035,0.0355,11537
+Z,NON_ESCAPE,0.0355,0.036,11427
+Z,NON_ESCAPE,0.036,0.0365,11535
+Z,NON_ESCAPE,0.0365,0.037,11741
+Z,NON_ESCAPE,0.037,0.0375,11987
+Z,NON_ESCAPE,0.0375,0.038,12011
+Z,NON_ESCAPE,0.038,0.0385,12015
+Z,NON_ESCAPE,0.0385,0.039,12261
+Z,NON_ESCAPE,0.039,0.0395,12102
+Z,NON_ESCAPE,0.0395,0.04,12458
+Z,NON_ESCAPE,0.04,0.0405,12802
+Z,NON_ESCAPE,0.0405,0.041,12656
+Z,NON_ESCAPE,0.041,0.0415,12768
+Z,NON_ESCAPE,0.0415,0.042,12991
+Z,NON_ESCAPE,0.042,0.0425,13072
+Z,NON_ESCAPE,0.0425,0.043,13222
+Z,NON_ESCAPE,0.043,0.0435,13454
+Z,NON_ESCAPE,0.0435,0.044,13472
+Z,NON_ESCAPE,0.044,0.0445,13635
+Z,NON_ESCAPE,0.0445,0.045,13599
+Z,NON_ESCAPE,0.045,0.0455,13868
+Z,NON_ESCAPE,0.0455,0.046,13696
+Z,NON_ESCAPE,0.046,0.0465,14123
+Z,NON_ESCAPE,0.0465,0.047,14181
+Z,NON_ESCAPE,0.047,0.0475,14405
+Z,NON_ESCAPE,0.0475,0.048,14377
+Z,NON_ESCAPE,0.048,0.0485,14674
+Z,NON_ESCAPE,0.0485,0.049,14966
+Z,NON_ESCAPE,0.049,0.0495,14693
+Z,NON_ESCAPE,0.0495,0.05,14821
+Z,NON_ESCAPE,0.05,0.0505,15031
+Z,NON_ESCAPE,0.0505,0.051,15034
+Z,NON_ESCAPE,0.051,0.0515,15111
+Z,NON_ESCAPE,0.0515,0.052,15405
+Z,NON_ESCAPE,0.052,0.0525,15490
+Z,NON_ESCAPE,0.0525,0.053,15440
+Z,NON_ESCAPE,0.053,0.0535,15830
+Z,NON_ESCAPE,0.0535,0.054,15563
+Z,NON_ESCAPE,0.054,0.0545,15833
+Z,NON_ESCAPE,0.0545,0.055,15989
+Z,NON_ESCAPE,0.055,0.0555,16034
+Z,NON_ESCAPE,0.0555,0.056,16324
+Z,NON_ESCAPE,0.056,0.0565,16432
+Z,NON_ESCAPE,0.0565,0.057,16499
+Z,NON_ESCAPE,0.057,0.0575,16535
+Z,NON_ESCAPE,0.0575,0.058,16824
+Z,NON_ESCAPE,0.058,0.0585,16667
+Z,NON_ESCAPE,0.0585,0.059,17019
+Z,NON_ESCAPE,0.059,0.0595,17145
+Z,NON_ESCAPE,0.0595,0.06,17038
+Z,NON_ESCAPE,0.06,0.0605,16992
+Z,NON_ESCAPE,0.0605,0.061,17454
+Z,NON_ESCAPE,0.061,0.0615,17464
+Z,NON_ESCAPE,0.0615,0.062,17504
+Z,NON_ESCAPE,0.062,0.0625,17730
